Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Belfast,N09000003,2001,All persons,45,3969
Belfast,N09000003,2001,All persons,46,3652
Belfast,N09000003,2001,All persons,47,3739
Belfast,N09000003,2001,All persons,48,3595
Belfast,N09000003,2001,All persons,49,3380
Belfast,N09000003,2001,All persons,50,3350
Belfast,N09000003,2001,All persons,51,3375
Belfast,N09000003,2001,All persons,52,3211
Belfast,N09000003,2001,All persons,53,3379
Belfast,N09000003,2001,All persons,54,3560
Belfast,N09000003,2001,All persons,55,3243
Belfast,N09000003,2001,All persons,56,3156
Belfast,N09000003,2001,All persons,57,3248
Belfast,N09000003,2001,All persons,58,3369
Belfast,N09000003,2001,All persons,59,3007
Belfast,N09000003,2001,All persons,60,2684
Belfast,N09000003,2001,All persons,61,2768
Belfast,N09000003,2001,All persons,62,2833
Belfast,N09000003,2001,All persons,63,2839
Belfast,N09000003,2001,All persons,64,2914
Belfast,N09000003,2001,All persons,65,2837
Belfast,N09000003,2001,All persons,66,2707
Belfast,N09000003,2001,All persons,67,2711
Belfast,N09000003,2001,All persons,68,2680
Belfast,N09000003,2001,All persons,69,2691
Belfast,N09000003,2001,All persons,70,2791
Belfast,N09000003,2001,All persons,71,2774
Belfast,N09000003,2001,All persons,72,2515
Belfast,N09000003,2001,All persons,73,2449
Belfast,N09000003,2001,All persons,74,2512
Belfast,N09000003,2001,All persons,75,2326
Belfast,N09000003,2001,All persons,76,2285
Belfast,N09000003,2001,All persons,77,2099
Belfast,N09000003,2001,All persons,78,1989
Belfast,N09000003,2001,All persons,79,1917
Belfast,N09000003,2001,All persons,80,1777
Belfast,N09000003,2001,All persons,81,1798
Belfast,N09000003,2001,All persons,82,1285
Belfast,N09000003,2001,All persons,83,1057
Belfast,N09000003,2001,All persons,84,962
Belfast,N09000003,2001,All persons,85,926
Belfast,N09000003,2001,All persons,86,915
Belfast,N09000003,2001,All persons,87,738
Belfast,N09000003,2001,All persons,88,639
Belfast,N09000003,2001,All persons,89,531
Belfast,N09000003,2001,All persons,90,1705
Belfast,N09000003,2001,Females,0,1935
Belfast,N09000003,2001,Females,1,1939
Belfast,N09000003,2001,Females,2,2109
Belfast,N09000003,2001,Females,3,2033
Belfast,N09000003,2001,Females,4,2228
Belfast,N09000003,2001,Females,5,2023
Belfast,N09000003,2001,Females,6,2162
Belfast,N09000003,2001,Females,7,2304
Belfast,N09000003,2001,Females,8,2286
Belfast,N09000003,2001,Females,9,2379
Belfast,N09000003,2001,Females,10,2428
Belfast,N09000003,2001,Females,11,2369
Belfast,N09000003,2001,Females,12,2512
Belfast,N09000003,2001,Females,13,2489
Belfast,N09000003,2001,Females,14,2543
Belfast,N09000003,2001,Females,15,2555
Belfast,N09000003,2001,Females,16,2561
Belfast,N09000003,2001,Females,17,2371
Belfast,N09000003,2001,Females,18,2416
Belfast,N09000003,2001,Females,19,3414
Belfast,N09000003,2001,Females,20,3343
Belfast,N09000003,2001,Females,21,2981
Belfast,N09000003,2001,Females,22,2738
Belfast,N09000003,2001,Females,23,2547
Belfast,N09000003,2001,Females,24,2404
Belfast,N09000003,2001,Females,25,2464
Belfast,N09000003,2001,Females,26,2367
Belfast,N09000003,2001,Females,27,2473
Belfast,N09000003,2001,Females,28,2488
Belfast,N09000003,2001,Females,29,2267
Belfast,N09000003,2001,Females,30,2417
Belfast,N09000003,2001,Females,31,2449
Belfast,N09000003,2001,Females,32,2501
Belfast,N09000003,2001,Females,33,2379
Belfast,N09000003,2001,Females,34,2624
Belfast,N09000003,2001,Females,35,2534
Belfast,N09000003,2001,Females,36,2539
Belfast,N09000003,2001,Females,37,2605
Belfast,N09000003,2001,Females,38,2544
Belfast,N09000003,2001,Females,39,2506
Belfast,N09000003,2001,Females,40,2483
Belfast,N09000003,2001,Females,41,2407
Belfast,N09000003,2001,Females,42,2397
Belfast,N09000003,2001,Females,43,2309
Belfast,N09000003,2001,Females,44,2257
Belfast,N09000003,2001,Females,45,2072
Belfast,N09000003,2001,Females,46,1847
Belfast,N09000003,2001,Females,47,1906
Belfast,N09000003,2001,Females,48,1830
Belfast,N09000003,2001,Females,49,1685
Belfast,N09000003,2001,Females,50,1688
Belfast,N09000003,2001,Females,51,1764
Belfast,N09000003,2001,Females,52,1659
Belfast,N09000003,2001,Females,53,1742
Belfast,N09000003,2001,Females,54,1878
Belfast,N09000003,2001,Females,55,1677
Belfast,N09000003,2001,Females,56,1619
Belfast,N09000003,2001,Females,57,1725
Belfast,N09000003,2001,Females,58,1768
Belfast,N09000003,2001,Females,59,1578
Belfast,N09000003,2001,Females,60,1392
Belfast,N09000003,2001,Females,61,1477
Belfast,N09000003,2001,Females,62,1517
Belfast,N09000003,2001,Females,63,1537
Belfast,N09000003,2001,Females,64,1534
Belfast,N09000003,2001,Females,65,1601
Belfast,N09000003,2001,Females,66,1528
Belfast,N09000003,2001,Females,67,1486
Belfast,N09000003,2001,Females,68,1519
Belfast,N09000003,2001,Females,69,1498
Belfast,N09000003,2001,Females,70,1655
Belfast,N09000003,2001,Females,71,1643
Belfast,N09000003,2001,Females,72,1466
Belfast,N09000003,2001,Females,73,1449
Belfast,N09000003,2001,Females,74,1529
Belfast,N09000003,2001,Females,75,1414
Belfast,N09000003,2001,Females,76,1372
Belfast,N09000003,2001,Females,77,1336
Belfast,N09000003,2001,Females,78,1258
Belfast,N09000003,2001,Females,79,1236
Belfast,N09000003,2001,Females,80,1133
Belfast,N09000003,2001,Females,81,1148
Belfast,N09000003,2001,Females,82,834
Belfast,N09000003,2001,Females,83,735
Belfast,N09000003,2001,Females,84,685
Belfast,N09000003,2001,Females,85,646
Belfast,N09000003,2001,Females,86,646
Belfast,N09000003,2001,Females,87,526
Belfast,N09000003,2001,Females,88,482
Belfast,N09000003,2001,Females,89,393
Belfast,N09000003,2001,Females,90,1378
Belfast,N09000003,2001,Males,0,1956
Belfast,N09000003,2001,Males,1,2162
Belfast,N09000003,2001,Males,2,2312
Belfast,N09000003,2001,Males,3,2065
Belfast,N09000003,2001,Males,4,2200
Belfast,N09000003,2001,Males,5,2197
Belfast,N09000003,2001,Males,6,2132
Belfast,N09000003,2001,Males,7,2228
Belfast,N09000003,2001,Males,8,2406
Belfast,N09000003,2001,Males,9,2612
Belfast,N09000003,2001,Males,10,2519
Belfast,N09000003,2001,Males,11,2461
Belfast,N09000003,2001,Males,12,2514
Belfast,N09000003,2001,Males,13,2603
Belfast,N09000003,2001,Males,14,2649
Belfast,N09000003,2001,Males,15,2652
Belfast,N09000003,2001,Males,16,2646
Belfast,N09000003,2001,Males,17,2460
Belfast,N09000003,2001,Males,18,2633
Belfast,N09000003,2001,Males,19,2689
Belfast,N09000003,2001,Males,20,2783
Belfast,N09000003,2001,Males,21,2735
Belfast,N09000003,2001,Males,22,2562
Belfast,N09000003,2001,Males,23,2213
Belfast,N09000003,2001,Males,24,2280
Belfast,N09000003,2001,Males,25,2249
Belfast,N09000003,2001,Males,26,2199
Belfast,N09000003,2001,Males,27,2118
Belfast,N09000003,2001,Males,28,2201
Belfast,N09000003,2001,Males,29,2142
Belfast,N09000003,2001,Males,30,2203
Belfast,N09000003,2001,Males,31,2137
Belfast,N09000003,2001,Males,32,2120
Belfast,N09000003,2001,Males,33,2134
Belfast,N09000003,2001,Males,34,2212
Belfast,N09000003,2001,Males,35,2257
Belfast,N09000003,2001,Males,36,2283
Belfast,N09000003,2001,Males,37,2245
Belfast,N09000003,2001,Males,38,2134
Belfast,N09000003,2001,Males,39,2197
Belfast,N09000003,2001,Males,40,2158
Belfast,N09000003,2001,Males,41,2112
Belfast,N09000003,2001,Males,42,1929
Belfast,N09000003,2001,Males,43,2093
Belfast,N09000003,2001,Males,44,1937
Belfast,N09000003,2001,Males,45,1897
Belfast,N09000003,2001,Males,46,1805
Belfast,N09000003,2001,Males,47,1833
Belfast,N09000003,2001,Males,48,1765
Belfast,N09000003,2001,Males,49,1695
Belfast,N09000003,2001,Males,50,1662
Belfast,N09000003,2001,Males,51,1611
Belfast,N09000003,2001,Males,52,1552
Belfast,N09000003,2001,Males,53,1637
Belfast,N09000003,2001,Males,54,1682
Belfast,N09000003,2001,Males,55,1566
Belfast,N09000003,2001,Males,56,1537
Belfast,N09000003,2001,Males,57,1523
Belfast,N09000003,2001,Males,58,1601
Belfast,N09000003,2001,Males,59,1429
Belfast,N09000003,2001,Males,60,1292
Belfast,N09000003,2001,Males,61,1291
Belfast,N09000003,2001,Males,62,1316
Belfast,N09000003,2001,Males,63,1302
Belfast,N09000003,2001,Males,64,1380
Belfast,N09000003,2001,Males,65,1236
Belfast,N09000003,2001,Males,66,1179
Belfast,N09000003,2001,Males,67,1225
Belfast,N09000003,2001,Males,68,1161
Belfast,N09000003,2001,Males,69,1193
Belfast,N09000003,2001,Males,70,1136
Belfast,N09000003,2001,Males,71,1131
Belfast,N09000003,2001,Males,72,1049
Belfast,N09000003,2001,Males,73,1000
Belfast,N09000003,2001,Males,74,983
Belfast,N09000003,2001,Males,75,912
Belfast,N09000003,2001,Males,76,913
Belfast,N09000003,2001,Males,77,763
Belfast,N09000003,2001,Males,78,731
Belfast,N09000003,2001,Males,79,681
Belfast,N09000003,2001,Males,80,644
Belfast,N09000003,2001,Males,81,650
Belfast,N09000003,2001,Males,82,451
Belfast,N09000003,2001,Males,83,322
Belfast,N09000003,2001,Males,84,277
Belfast,N09000003,2001,Males,85,280
Belfast,N09000003,2001,Males,86,269
Belfast,N09000003,2001,Males,87,212
Belfast,N09000003,2001,Males,88,157
Belfast,N09000003,2001,Males,89,138
Belfast,N09000003,2001,Males,90,327
Belfast,N09000003,2002,All persons,0,3814
Belfast,N09000003,2002,All persons,1,3836
Belfast,N09000003,2002,All persons,2,4026
Belfast,N09000003,2002,All persons,3,4368
Belfast,N09000003,2002,All persons,4,4105
Belfast,N09000003,2002,All persons,5,4370
Belfast,N09000003,2002,All persons,6,4173
Belfast,N09000003,2002,All persons,7,4249
Belfast,N09000003,2002,All persons,8,4497
Belfast,N09000003,2002,All persons,9,4660
Belfast,N09000003,2002,All persons,10,4937
Belfast,N09000003,2002,All persons,11,4883
Belfast,N09000003,2002,All persons,12,4804
Belfast,N09000003,2002,All persons,13,4981
Belfast,N09000003,2002,All persons,14,5031
Belfast,N09000003,2002,All persons,15,5123
Belfast,N09000003,2002,All persons,16,5167
Belfast,N09000003,2002,All persons,17,5163
Belfast,N09000003,2002,All persons,18,4867
Belfast,N09000003,2002,All persons,19,6250
Belfast,N09000003,2002,All persons,20,6724
Belfast,N09000003,2002,All persons,21,6190
Belfast,N09000003,2002,All persons,22,5677
Belfast,N09000003,2002,All persons,23,5254
Belfast,N09000003,2002,All persons,24,4730
Belfast,N09000003,2002,All persons,25,4629
Belfast,N09000003,2002,All persons,26,4718
Belfast,N09000003,2002,All persons,27,4593
Belfast,N09000003,2002,All persons,28,4535
Belfast,N09000003,2002,All persons,29,4589
Belfast,N09000003,2002,All persons,30,4410
Belfast,N09000003,2002,All persons,31,4591
Belfast,N09000003,2002,All persons,32,4514
Belfast,N09000003,2002,All persons,33,4522
Belfast,N09000003,2002,All persons,34,4435
Belfast,N09000003,2002,All persons,35,4729
Belfast,N09000003,2002,All persons,36,4771
Belfast,N09000003,2002,All persons,37,4756
Belfast,N09000003,2002,All persons,38,4787
Belfast,N09000003,2002,All persons,39,4653
Belfast,N09000003,2002,All persons,40,4622
Belfast,N09000003,2002,All persons,41,4593
Belfast,N09000003,2002,All persons,42,4510
Belfast,N09000003,2002,All persons,43,4290
Belfast,N09000003,2002,All persons,44,4348
Belfast,N09000003,2002,All persons,45,4158
Belfast,N09000003,2002,All persons,46,3940
Belfast,N09000003,2002,All persons,47,3625
Belfast,N09000003,2002,All persons,48,3703
Belfast,N09000003,2002,All persons,49,3557
Belfast,N09000003,2002,All persons,50,3356
Belfast,N09000003,2002,All persons,51,3284
Belfast,N09000003,2002,All persons,52,3329
Belfast,N09000003,2002,All persons,53,3189
Belfast,N09000003,2002,All persons,54,3322
Belfast,N09000003,2002,All persons,55,3507
Belfast,N09000003,2002,All persons,56,3186
Belfast,N09000003,2002,All persons,57,3131
Belfast,N09000003,2002,All persons,58,3191
Belfast,N09000003,2002,All persons,59,3309
Belfast,N09000003,2002,All persons,60,2945
Belfast,N09000003,2002,All persons,61,2638
Belfast,N09000003,2002,All persons,62,2713
Belfast,N09000003,2002,All persons,63,2771
Belfast,N09000003,2002,All persons,64,2773
Belfast,N09000003,2002,All persons,65,2841
Belfast,N09000003,2002,All persons,66,2750
Belfast,N09000003,2002,All persons,67,2627
Belfast,N09000003,2002,All persons,68,2629
Belfast,N09000003,2002,All persons,69,2589
Belfast,N09000003,2002,All persons,70,2622
Belfast,N09000003,2002,All persons,71,2719
Belfast,N09000003,2002,All persons,72,2662
Belfast,N09000003,2002,All persons,73,2413
Belfast,N09000003,2002,All persons,74,2335
Belfast,N09000003,2002,All persons,75,2401
Belfast,N09000003,2002,All persons,76,2200
Belfast,N09000003,2002,All persons,77,2186
Belfast,N09000003,2002,All persons,78,1968
Belfast,N09000003,2002,All persons,79,1869
Belfast,N09000003,2002,All persons,80,1790
Belfast,N09000003,2002,All persons,81,1611
Belfast,N09000003,2002,All persons,82,1619
Belfast,N09000003,2002,All persons,83,1171
Belfast,N09000003,2002,All persons,84,960
Belfast,N09000003,2002,All persons,85,864
Belfast,N09000003,2002,All persons,86,821
Belfast,N09000003,2002,All persons,87,774
Belfast,N09000003,2002,All persons,88,630
Belfast,N09000003,2002,All persons,89,541
Belfast,N09000003,2002,All persons,90,1778
Belfast,N09000003,2002,Females,0,1876
Belfast,N09000003,2002,Females,1,1920
Belfast,N09000003,2002,Females,2,1911
Belfast,N09000003,2002,Females,3,2094
Belfast,N09000003,2002,Females,4,2037
Belfast,N09000003,2002,Females,5,2201
Belfast,N09000003,2002,Females,6,2012
Belfast,N09000003,2002,Females,7,2129
Belfast,N09000003,2002,Females,8,2286
Belfast,N09000003,2002,Females,9,2276
Belfast,N09000003,2002,Females,10,2361
Belfast,N09000003,2002,Females,11,2407
Belfast,N09000003,2002,Females,12,2362
Belfast,N09000003,2002,Females,13,2496
Belfast,N09000003,2002,Females,14,2460
Belfast,N09000003,2002,Females,15,2520
Belfast,N09000003,2002,Females,16,2543
Belfast,N09000003,2002,Females,17,2544
Belfast,N09000003,2002,Females,18,2387
Belfast,N09000003,2002,Females,19,3051
Belfast,N09000003,2002,Females,20,3631
Belfast,N09000003,2002,Females,21,3328
Belfast,N09000003,2002,Females,22,2961
Belfast,N09000003,2002,Females,23,2711
Belfast,N09000003,2002,Females,24,2518
Belfast,N09000003,2002,Females,25,2390
Belfast,N09000003,2002,Females,26,2435
Belfast,N09000003,2002,Females,27,2388
Belfast,N09000003,2002,Females,28,2432
Belfast,N09000003,2002,Females,29,2456
Belfast,N09000003,2002,Females,30,2255
Belfast,N09000003,2002,Females,31,2409
Belfast,N09000003,2002,Females,32,2416
Belfast,N09000003,2002,Females,33,2430
Belfast,N09000003,2002,Females,34,2331
Belfast,N09000003,2002,Females,35,2572
Belfast,N09000003,2002,Females,36,2508
Belfast,N09000003,2002,Females,37,2502
Belfast,N09000003,2002,Females,38,2569
Belfast,N09000003,2002,Females,39,2520
Belfast,N09000003,2002,Females,40,2477
Belfast,N09000003,2002,Females,41,2453
Belfast,N09000003,2002,Females,42,2380
Belfast,N09000003,2002,Females,43,2367
Belfast,N09000003,2002,Females,44,2284
Belfast,N09000003,2002,Females,45,2244
Belfast,N09000003,2002,Females,46,2061
Belfast,N09000003,2002,Females,47,1835
Belfast,N09000003,2002,Females,48,1892
Belfast,N09000003,2002,Females,49,1815
Belfast,N09000003,2002,Females,50,1664
Belfast,N09000003,2002,Females,51,1654
Belfast,N09000003,2002,Females,52,1733
Belfast,N09000003,2002,Females,53,1648
Belfast,N09000003,2002,Females,54,1703
Belfast,N09000003,2002,Females,55,1852
Belfast,N09000003,2002,Females,56,1656
Belfast,N09000003,2002,Females,57,1604
Belfast,N09000003,2002,Females,58,1696
Belfast,N09000003,2002,Females,59,1734
Belfast,N09000003,2002,Females,60,1552
Belfast,N09000003,2002,Females,61,1370
Belfast,N09000003,2002,Females,62,1457
Belfast,N09000003,2002,Females,63,1480
Belfast,N09000003,2002,Females,64,1504
Belfast,N09000003,2002,Females,65,1512
Belfast,N09000003,2002,Females,66,1565
Belfast,N09000003,2002,Females,67,1498
Belfast,N09000003,2002,Females,68,1452
Belfast,N09000003,2002,Females,69,1476
Belfast,N09000003,2002,Females,70,1474
Belfast,N09000003,2002,Females,71,1618
Belfast,N09000003,2002,Females,72,1582
Belfast,N09000003,2002,Females,73,1422
Belfast,N09000003,2002,Females,74,1390
Belfast,N09000003,2002,Females,75,1471
Belfast,N09000003,2002,Females,76,1358
Belfast,N09000003,2002,Females,77,1326
Belfast,N09000003,2002,Females,78,1268
Belfast,N09000003,2002,Females,79,1194
Belfast,N09000003,2002,Females,80,1159
Belfast,N09000003,2002,Females,81,1049
Belfast,N09000003,2002,Females,82,1036
Belfast,N09000003,2002,Females,83,783
Belfast,N09000003,2002,Females,84,671
Belfast,N09000003,2002,Females,85,622
Belfast,N09000003,2002,Females,86,579
Belfast,N09000003,2002,Females,87,566
Belfast,N09000003,2002,Females,88,451
Belfast,N09000003,2002,Females,89,419
Belfast,N09000003,2002,Females,90,1407
Belfast,N09000003,2002,Males,0,1938
Belfast,N09000003,2002,Males,1,1916
Belfast,N09000003,2002,Males,2,2115
Belfast,N09000003,2002,Males,3,2274
Belfast,N09000003,2002,Males,4,2068
Belfast,N09000003,2002,Males,5,2169
Belfast,N09000003,2002,Males,6,2161
Belfast,N09000003,2002,Males,7,2120
Belfast,N09000003,2002,Males,8,2211
Belfast,N09000003,2002,Males,9,2384
Belfast,N09000003,2002,Males,10,2576
Belfast,N09000003,2002,Males,11,2476
Belfast,N09000003,2002,Males,12,2442
Belfast,N09000003,2002,Males,13,2485
Belfast,N09000003,2002,Males,14,2571
Belfast,N09000003,2002,Males,15,2603
Belfast,N09000003,2002,Males,16,2624
Belfast,N09000003,2002,Males,17,2619
Belfast,N09000003,2002,Males,18,2480
Belfast,N09000003,2002,Males,19,3199
Belfast,N09000003,2002,Males,20,3093
Belfast,N09000003,2002,Males,21,2862
Belfast,N09000003,2002,Males,22,2716
Belfast,N09000003,2002,Males,23,2543
Belfast,N09000003,2002,Males,24,2212
Belfast,N09000003,2002,Males,25,2239
Belfast,N09000003,2002,Males,26,2283
Belfast,N09000003,2002,Males,27,2205
Belfast,N09000003,2002,Males,28,2103
Belfast,N09000003,2002,Males,29,2133
Belfast,N09000003,2002,Males,30,2155
Belfast,N09000003,2002,Males,31,2182
Belfast,N09000003,2002,Males,32,2098
Belfast,N09000003,2002,Males,33,2092
Belfast,N09000003,2002,Males,34,2104
Belfast,N09000003,2002,Males,35,2157
Belfast,N09000003,2002,Males,36,2263
Belfast,N09000003,2002,Males,37,2254
Belfast,N09000003,2002,Males,38,2218
Belfast,N09000003,2002,Males,39,2133
Belfast,N09000003,2002,Males,40,2145
Belfast,N09000003,2002,Males,41,2140
Belfast,N09000003,2002,Males,42,2130
Belfast,N09000003,2002,Males,43,1923
Belfast,N09000003,2002,Males,44,2064
Belfast,N09000003,2002,Males,45,1914
Belfast,N09000003,2002,Males,46,1879
Belfast,N09000003,2002,Males,47,1790
Belfast,N09000003,2002,Males,48,1811
Belfast,N09000003,2002,Males,49,1742
Belfast,N09000003,2002,Males,50,1692
Belfast,N09000003,2002,Males,51,1630
Belfast,N09000003,2002,Males,52,1596
Belfast,N09000003,2002,Males,53,1541
Belfast,N09000003,2002,Males,54,1619
Belfast,N09000003,2002,Males,55,1655
Belfast,N09000003,2002,Males,56,1530
Belfast,N09000003,2002,Males,57,1527
Belfast,N09000003,2002,Males,58,1495
Belfast,N09000003,2002,Males,59,1575
Belfast,N09000003,2002,Males,60,1393
Belfast,N09000003,2002,Males,61,1268
Belfast,N09000003,2002,Males,62,1256
Belfast,N09000003,2002,Males,63,1291
Belfast,N09000003,2002,Males,64,1269
Belfast,N09000003,2002,Males,65,1329
Belfast,N09000003,2002,Males,66,1185
Belfast,N09000003,2002,Males,67,1129
Belfast,N09000003,2002,Males,68,1177
Belfast,N09000003,2002,Males,69,1113
Belfast,N09000003,2002,Males,70,1148
Belfast,N09000003,2002,Males,71,1101
Belfast,N09000003,2002,Males,72,1080
Belfast,N09000003,2002,Males,73,991
Belfast,N09000003,2002,Males,74,945
Belfast,N09000003,2002,Males,75,930
Belfast,N09000003,2002,Males,76,842
Belfast,N09000003,2002,Males,77,860
Belfast,N09000003,2002,Males,78,700
Belfast,N09000003,2002,Males,79,675
Belfast,N09000003,2002,Males,80,631
Belfast,N09000003,2002,Males,81,562
Belfast,N09000003,2002,Males,82,583
Belfast,N09000003,2002,Males,83,388
Belfast,N09000003,2002,Males,84,289
Belfast,N09000003,2002,Males,85,242
Belfast,N09000003,2002,Males,86,242
Belfast,N09000003,2002,Males,87,208
Belfast,N09000003,2002,Males,88,179
Belfast,N09000003,2002,Males,89,122
Belfast,N09000003,2002,Males,90,371
Belfast,N09000003,2003,All persons,0,3811
Belfast,N09000003,2003,All persons,1,3732
Belfast,N09000003,2003,All persons,2,3763
Belfast,N09000003,2003,All persons,3,3949
Belfast,N09000003,2003,All persons,4,4309
Belfast,N09000003,2003,All persons,5,4069
Belfast,N09000003,2003,All persons,6,4337
Belfast,N09000003,2003,All persons,7,4139
Belfast,N09000003,2003,All persons,8,4200
Belfast,N09000003,2003,All persons,9,4459
Belfast,N09000003,2003,All persons,10,4634
Belfast,N09000003,2003,All persons,11,4883
Belfast,N09000003,2003,All persons,12,4878
Belfast,N09000003,2003,All persons,13,4766
Belfast,N09000003,2003,All persons,14,4925
Belfast,N09000003,2003,All persons,15,4995
Belfast,N09000003,2003,All persons,16,5110
Belfast,N09000003,2003,All persons,17,5143
Belfast,N09000003,2003,All persons,18,5150
Belfast,N09000003,2003,All persons,19,6010
Belfast,N09000003,2003,All persons,20,6758
Belfast,N09000003,2003,All persons,21,6690
Belfast,N09000003,2003,All persons,22,6043
Belfast,N09000003,2003,All persons,23,5417
Belfast,N09000003,2003,All persons,24,4991
Belfast,N09000003,2003,All persons,25,4610
Belfast,N09000003,2003,All persons,26,4553
Belfast,N09000003,2003,All persons,27,4569
Belfast,N09000003,2003,All persons,28,4538
Belfast,N09000003,2003,All persons,29,4416
Belfast,N09000003,2003,All persons,30,4539
Belfast,N09000003,2003,All persons,31,4313
Belfast,N09000003,2003,All persons,32,4502
Belfast,N09000003,2003,All persons,33,4488
Belfast,N09000003,2003,All persons,34,4473
Belfast,N09000003,2003,All persons,35,4371
Belfast,N09000003,2003,All persons,36,4660
Belfast,N09000003,2003,All persons,37,4697
Belfast,N09000003,2003,All persons,38,4680
Belfast,N09000003,2003,All persons,39,4732
Belfast,N09000003,2003,All persons,40,4608
Belfast,N09000003,2003,All persons,41,4599
Belfast,N09000003,2003,All persons,42,4557
Belfast,N09000003,2003,All persons,43,4471
Belfast,N09000003,2003,All persons,44,4244
Belfast,N09000003,2003,All persons,45,4332
Belfast,N09000003,2003,All persons,46,4129
Belfast,N09000003,2003,All persons,47,3882
Belfast,N09000003,2003,All persons,48,3627
Belfast,N09000003,2003,All persons,49,3661
Belfast,N09000003,2003,All persons,50,3529
Belfast,N09000003,2003,All persons,51,3311
Belfast,N09000003,2003,All persons,52,3253
Belfast,N09000003,2003,All persons,53,3294
Belfast,N09000003,2003,All persons,54,3172
Belfast,N09000003,2003,All persons,55,3276
Belfast,N09000003,2003,All persons,56,3446
Belfast,N09000003,2003,All persons,57,3143
Belfast,N09000003,2003,All persons,58,3099
Belfast,N09000003,2003,All persons,59,3121
Belfast,N09000003,2003,All persons,60,3250
Belfast,N09000003,2003,All persons,61,2908
Belfast,N09000003,2003,All persons,62,2590
Belfast,N09000003,2003,All persons,63,2664
Belfast,N09000003,2003,All persons,64,2723
Belfast,N09000003,2003,All persons,65,2702
Belfast,N09000003,2003,All persons,66,2751
Belfast,N09000003,2003,All persons,67,2686
Belfast,N09000003,2003,All persons,68,2556
Belfast,N09000003,2003,All persons,69,2519
Belfast,N09000003,2003,All persons,70,2500
Belfast,N09000003,2003,All persons,71,2536
Belfast,N09000003,2003,All persons,72,2606
Belfast,N09000003,2003,All persons,73,2545
Belfast,N09000003,2003,All persons,74,2318
Belfast,N09000003,2003,All persons,75,2219
Belfast,N09000003,2003,All persons,76,2273
Belfast,N09000003,2003,All persons,77,2093
Belfast,N09000003,2003,All persons,78,2036
Belfast,N09000003,2003,All persons,79,1848
Belfast,N09000003,2003,All persons,80,1724
Belfast,N09000003,2003,All persons,81,1662
Belfast,N09000003,2003,All persons,82,1483
Belfast,N09000003,2003,All persons,83,1451
Belfast,N09000003,2003,All persons,84,1057
Belfast,N09000003,2003,All persons,85,860
Belfast,N09000003,2003,All persons,86,754
Belfast,N09000003,2003,All persons,87,718
Belfast,N09000003,2003,All persons,88,694
Belfast,N09000003,2003,All persons,89,545
Belfast,N09000003,2003,All persons,90,1849
Belfast,N09000003,2003,Females,0,1786
Belfast,N09000003,2003,Females,1,1831
Belfast,N09000003,2003,Females,2,1889
Belfast,N09000003,2003,Females,3,1876
Belfast,N09000003,2003,Females,4,2063
Belfast,N09000003,2003,Females,5,2007
Belfast,N09000003,2003,Females,6,2186
Belfast,N09000003,2003,Females,7,2006
Belfast,N09000003,2003,Females,8,2104
Belfast,N09000003,2003,Females,9,2269
Belfast,N09000003,2003,Females,10,2276
Belfast,N09000003,2003,Females,11,2335
Belfast,N09000003,2003,Females,12,2417
Belfast,N09000003,2003,Females,13,2346
Belfast,N09000003,2003,Females,14,2466
Belfast,N09000003,2003,Females,15,2449
Belfast,N09000003,2003,Females,16,2526
Belfast,N09000003,2003,Females,17,2526
Belfast,N09000003,2003,Females,18,2542
Belfast,N09000003,2003,Females,19,3000
Belfast,N09000003,2003,Females,20,3307
Belfast,N09000003,2003,Females,21,3611
Belfast,N09000003,2003,Females,22,3226
Belfast,N09000003,2003,Females,23,2839
Belfast,N09000003,2003,Females,24,2618
Belfast,N09000003,2003,Females,25,2469
Belfast,N09000003,2003,Females,26,2350
Belfast,N09000003,2003,Females,27,2340
Belfast,N09000003,2003,Females,28,2347
Belfast,N09000003,2003,Females,29,2359
Belfast,N09000003,2003,Females,30,2412
Belfast,N09000003,2003,Females,31,2195
Belfast,N09000003,2003,Females,32,2363
Belfast,N09000003,2003,Females,33,2383
Belfast,N09000003,2003,Females,34,2399
Belfast,N09000003,2003,Females,35,2289
Belfast,N09000003,2003,Females,36,2511
Belfast,N09000003,2003,Females,37,2462
Belfast,N09000003,2003,Females,38,2457
Belfast,N09000003,2003,Females,39,2516
Belfast,N09000003,2003,Females,40,2496
Belfast,N09000003,2003,Females,41,2471
Belfast,N09000003,2003,Females,42,2440
Belfast,N09000003,2003,Females,43,2360
Belfast,N09000003,2003,Females,44,2320
Belfast,N09000003,2003,Females,45,2261
Belfast,N09000003,2003,Females,46,2221
Belfast,N09000003,2003,Females,47,2022
Belfast,N09000003,2003,Females,48,1836
Belfast,N09000003,2003,Females,49,1874
Belfast,N09000003,2003,Females,50,1796
Belfast,N09000003,2003,Females,51,1647
Belfast,N09000003,2003,Females,52,1628
Belfast,N09000003,2003,Females,53,1712
Belfast,N09000003,2003,Females,54,1637
Belfast,N09000003,2003,Females,55,1681
Belfast,N09000003,2003,Females,56,1828
Belfast,N09000003,2003,Females,57,1619
Belfast,N09000003,2003,Females,58,1596
Belfast,N09000003,2003,Females,59,1663
Belfast,N09000003,2003,Females,60,1721
Belfast,N09000003,2003,Females,61,1528
Belfast,N09000003,2003,Females,62,1350
Belfast,N09000003,2003,Females,63,1439
Belfast,N09000003,2003,Females,64,1456
